,0
8528,4320.8
8529,5028.1
8530,5272.52
8531,5193.320000000001
8532,4855.4
8533,4196.280000000001
8534,3356.54
8535,2447.7200000000003
8536,1428.6799999999998
8537,738.5400000000001
8538,223.96
8539,6.6
8540,299.64000000000004
8541,1078.66
8542,2229.2599999999998
8543,3267.44
8544,4129.4
8545,4719.4400000000005
8546,5010.72
8547,5040.639999999999
8548,4701.84
8549,4000.92
8550,3224.7599999999998
8551,2338.6000000000004
8552,1347.5
8553,533.94
8554,177.32000000000002
8555,9.9
8556,295.02
8557,1048.52
8558,2191.8599999999997
8559,3249.4
8560,4143.04
8561,4721.2
8562,4896.32
8563,4809.2
8564,4428.599999999999
8565,3791.2599999999993
8566,3042.16
8567,2156.66
8568,1206.7
8569,465.96
8570,98.56
8571,10.780000000000001
8572,268.62
8573,979.4399999999999
8574,2108.48
8575,3211.12
8576,4127.200000000001
8577,4763.66
8578,4998.4
8579,5013.58
8580,4563.24
8581,3958.02
8582,3199.02
8583,2289.98
8584,1293.6
8585,509.3
8586,123.19999999999999
8587,11.0
8588,264.88
8589,980.54
8590,1707.86
8591,2399.32
8592,1527.4599999999998
8593,2701.1600000000003
8594,4977.06
8595,4891.4800000000005
8596,4663.56
8597,3599.6400000000003
8598,3283.06
8599,1400.74
8600,459.36
8601,143.44
8602,44.440000000000005
8603,0.22
8604,5.28
8605,110.22
8606,199.98000000000002
8607,472.78000000000003
8608,986.2599999999999
8609,2766.7200000000003
8610,2655.62
8611,2648.58
8612,1606.66
8613,2881.56
8614,1931.6
8615,1602.7
8616,1777.82
8617,790.9000000000001
8618,272.14000000000004
8619,110.0
8620,0.44
8621,9.68
8622,26.18
8623,392.26
8624,562.32
8625,1022.78
8626,1998.92
8627,3722.4000000000005
8628,1338.92
8629,3142.04
8630,1941.0599999999997
8631,2615.36
8632,2011.02
8633,1330.1200000000001
8634,714.12
8635,465.08
8636,245.52
8637,4.18
8638,220.65999999999997
8639,277.64
8640,509.3
8641,728.2
8642,1555.18
8643,3610.86
8644,2623.7200000000003
8645,5056.7
8646,3115.6400000000003
8647,1709.3999999999999
8648,2563.22
8649,1285.68
8650,691.4599999999999
8651,304.26
8652,77.66000000000001
8653,1.76
8654,2.86
8655,129.79999999999998
8656,329.34000000000003
8657,502.92
8658,1677.06
8659,2360.16
8660,2618.6600000000003
8661,5270.099999999999
8662,3821.4
8663,3475.12
8664,2549.58
8665,1658.1399999999999
8666,1595.22
8667,719.62
8668,539.0
8669,264.0
8670,1.32
8671,22.220000000000002
8672,172.70000000000002
8673,322.3
8674,561.88
8675,1065.02
8676,1013.0999999999999
8677,3307.7
8678,3479.2999999999997
8679,4294.84
8680,2103.86
8681,3379.2
8682,1835.46
8683,2412.52
8684,1039.94
8685,287.32
8686,89.32000000000001
8687,2.42
8688,23.759999999999998
8689,195.58
8690,547.8000000000001
8691,846.56
8692,1384.6799999999998
8693,1991.66
8694,2181.5199999999995
8695,1707.86
8696,1690.0400000000002
8697,1547.26
8698,1664.9599999999998
8699,1367.52
8700,1249.82
8701,1335.62
8702,281.16
8703,70.18
8704,116.16000000000001
8705,529.0999999999999
8706,722.92
8707,1981.1000000000001
8708,3382.28
8709,5048.780000000001
8710,5411.78
8711,3650.46
8712,3294.7200000000003
8713,4742.320000000001
8714,2423.08
8715,1462.78
8716,1571.68
8717,1062.1599999999999
8718,624.36
8719,242.43999999999997
8720,20.68
8721,53.68
8722,357.06
8723,1342.22
8724,1985.06
8725,3516.26
8726,4279.4400000000005
8727,3696.6600000000003
8728,5316.52
8729,5388.46
8730,5052.74
8731,4429.4800000000005
8732,3727.0200000000004
8733,2697.86
8734,1180.08
8735,337.92
8736,217.35999999999999
8737,27.94
8738,70.18
8739,361.68
8740,1112.54
8741,1706.98
8742,2008.8200000000002
8743,4723.62
8744,5202.780000000001
8745,5404.08
8746,5560.0599999999995
8747,4317.72
8748,4286.4800000000005
8749,1890.6799999999998
8750,895.84
8751,656.48
8752,745.5799999999999
8753,367.62
8754,34.980000000000004
8755,40.26
8756,260.04
8757,321.64
8758,1496.0
8759,1454.64
8760,2535.5
8761,1415.92
8762,3017.52
8763,2931.06
8764,1464.98
8765,3876.84
8766,3778.0600000000004
8767,1326.3799999999999
8768,1065.68
8769,483.56
8770,269.5
8771,12.979999999999999
8772,55.22
8773,176.44
8774,573.3199999999999
8775,1682.56
8776,3822.2800000000007
8777,3835.48
8778,4999.0599999999995
8779,5596.36
8780,5465.02
8781,5157.9
8782,2868.1400000000003
8783,2148.74
8784,1350.5800000000002
8785,785.84
8786,516.56
8787,424.82
8788,69.08
8789,1.1
8790,135.52
8791,602.8000000000001
8792,1577.4
8793,2842.1800000000003
8794,4097.5
8795,4317.28
8796,1937.3199999999997
8797,2256.32
8798,2813.1400000000003
8799,1980.8799999999999
8800,2782.56
8801,1451.56
8802,1005.18
8803,1275.56
8804,791.7800000000001
8805,299.86
8806,60.28
8807,2.42
8808,158.4
8809,310.86
8810,1094.5000000000002
8811,1108.1399999999999
8812,1948.7599999999998
8813,3094.7400000000002
8814,2890.58
8815,3947.2400000000002
8816,3061.96
8817,3448.5
8818,1921.6999999999998
8819,2499.64
8820,2020.26
8821,1272.04
8822,716.76
8823,232.32000000000002
8824,25.959999999999997
8825,0.22
8826,74.80000000000001
8827,375.98
8828,529.54
8829,428.56000000000006
8830,709.2800000000001
8831,1836.5599999999997
8832,5068.139999999999
8833,2651.0
8834,1655.72
8835,2681.14
8836,3170.2
8837,2452.34
8838,1391.28
8839,529.54
8840,508.41999999999996
8841,153.56
8842,8.36
8843,0.22
8844,92.61999999999999
8845,423.28
8846,1117.6
8847,2776.62
8848,3945.0399999999995
8849,4523.64
8850,2837.1200000000003
8851,1754.94
8852,3742.6400000000003
8853,3940.2
8854,2287.56
8855,1448.04
8856,2753.3
8857,1415.26
8858,710.1600000000001
8859,355.74
8860,53.68
8861,3.74
8862,114.18
8863,488.62
8864,1425.38
8865,2674.32
8866,3708.54
8867,4678.080000000001
8868,4988.5
8869,5142.72
8870,5459.96
8871,5119.4
8872,4532.22
8873,3667.4000000000005
8874,2788.06
8875,1789.48
8876,932.3599999999999
8877,493.24
8878,128.26
8879,6.82
8880,168.74
8881,591.14
8882,1620.96
8883,2880.02
8884,3929.419999999999
8885,4781.26
8886,5277.36
8887,4098.16
8888,2347.1800000000003
8889,2924.9
8890,2977.7
8891,4030.18
8892,2839.1
8893,1619.2
8894,834.9000000000001
8895,375.54
8896,47.08
8897,5.9399999999999995
8898,97.46000000000001
8899,523.1600000000001
8900,1748.78
8901,2227.72
8902,2216.2799999999997
8903,2752.6400000000003
8904,2458.4999999999995
8905,1289.64
8906,3003.22
8907,2839.1
8908,2239.82
8909,806.52
8910,1306.36
8911,713.4599999999999
8912,716.76
8913,354.42
8914,106.92
8915,9.9
8916,216.7
8917,543.4000000000001
8918,644.6
8919,900.46
8920,1630.2
8921,1780.0199999999998
8922,3247.4199999999996
8923,3690.5000000000005
8924,3664.76
8925,2286.68
8926,3173.7200000000003
8927,2416.7
8928,2334.42
8929,1090.1
8930,853.38
8931,453.41999999999996
8932,120.12
8933,7.699999999999999
8934,127.82
8935,421.08
8936,529.0999999999999
8937,1601.82
8938,3932.7200000000003
8939,4674.34
8940,5191.78
8941,5298.48
8942,5329.9400000000005
8943,4778.62
8944,3571.7
8945,2857.14
8946,1224.9599999999998
8947,747.3399999999999
8948,242.22
8949,45.099999999999994
8950,11.66
8951,176.88000000000002
8952,586.08
8953,1665.18
8954,2893.6600000000003
8955,3875.52
8956,4577.54
8957,4736.820000000001
8958,5099.38
8959,4398.46
8960,4617.139999999999
8961,3824.48
8962,2994.42
8963,2420.88
8964,2044.4599999999998
8965,983.8400000000001
8966,463.76000000000005
8967,185.45999999999998
8968,0.88
8969,12.32
8970,171.38
8971,493.24
8972,985.5999999999999
8973,1949.1999999999998
8974,1956.2400000000002
8975,1732.28
8976,2147.8600000000006
8977,2593.7999999999997
8978,2897.84
8979,1339.3600000000001
8980,615.78
8981,565.84
8982,396.65999999999997
8983,323.4
8984,163.46
8985,45.980000000000004
8986,27.06
8987,109.12
8988,175.12
8989,337.26
8990,543.4000000000001
8991,771.5400000000001
8992,816.86
8993,823.6800000000001
8994,1018.3800000000001
8995,1054.24
8996,1133.44
8997,816.86
8998,714.78
8999,375.1
9000,210.1
9001,128.48
9002,11.66
9003,1.54
9004,43.120000000000005
9005,186.56
9006,561.66
9007,1229.8000000000002
9008,1321.54
9009,1361.36
9010,1922.14
9011,3911.6000000000004
9012,4830.099999999999
9013,4482.72
9014,3544.42
9015,2779.9199999999996
9016,2574.88
9017,1866.04
9018,916.3
9019,410.52000000000004
9020,141.24
9021,2.64
9022,1.9799999999999998
9023,125.83999999999999
9024,367.62
9025,726.44
9026,2068.6600000000003
9027,2469.06
9028,3923.48
9029,3973.42
9030,4703.599999999999
9031,5598.780000000001
9032,3327.94
9033,3073.4
9034,3456.64
9035,1491.6000000000001
9036,734.8000000000001
9037,360.79999999999995
9038,113.3
9039,65.56
9040,0.44
9041,16.06
9042,156.42
9043,352.21999999999997
9044,388.52
9045,3095.8399999999997
9046,3958.02
9047,3755.6200000000003
9048,1879.6799999999996
9049,1379.8400000000001
9050,1237.28
9051,717.64
9052,621.2800000000001
9053,349.14000000000004
9054,361.46
9055,327.58000000000004
9056,132.88
9057,128.7
9058,45.32
9059,21.78
9060,193.81999999999996
9061,526.4599999999999
9062,1740.6399999999999
9063,2973.52
9064,3967.26
9065,4087.8199999999997
9066,3308.58
9067,2611.18
9068,2283.6000000000004
9069,1233.98
9070,941.38
9071,755.7
9072,499.18
9073,311.3
9074,401.94
9075,171.38
9076,29.040000000000003
9077,4.619999999999998
9078,42.9
9079,82.72
9080,280.28000000000003
9081,631.62
9082,1228.04
9083,1466.74
9084,2345.64
9085,2409.2200000000003
9086,1554.9599999999998
9087,1989.68
9088,2255.66
9089,1013.5400000000001
9090,1278.86
9091,932.3599999999999
9092,327.14000000000004
9093,200.64000000000001
9094,25.959999999999997
9095,8.36
9096,65.78
9097,204.60000000000002
9098,370.91999999999996
9099,713.4599999999999
9100,1334.3000000000002
9101,1769.9
9102,3594.36
9103,2672.7799999999997
9104,1384.6799999999998
9105,2404.8199999999997
9106,2536.38
9107,2314.84
9108,2202.42
9109,2218.26
9110,1076.02
9111,489.06000000000006
9112,149.16
9113,2.2
9114,30.580000000000002
9115,115.72
9116,229.68
9117,729.96
9118,1328.3600000000001
9119,1913.34
9120,2956.14
9121,2129.38
9122,3100.02
9123,4305.179999999999
9124,4399.34
9125,1725.0200000000002
9126,1340.68
9127,2500.3
9128,1527.24
9129,467.93999999999994
9130,100.76
9131,17.6
9132,4.84
9133,60.50000000000001
9134,108.24000000000001
9135,287.76
9136,634.48
9137,1170.84
9138,2118.6
9139,1862.5199999999998
9140,2372.92
9141,3267.8799999999997
9142,4620.44
9143,4599.54
9144,3868.04
9145,3060.2
9146,2101.2200000000003
9147,1068.32
9148,507.32
9149,294.58
9150,45.54
9151,76.55999999999999
9152,304.26
9153,752.4
9154,1619.4199999999998
9155,2576.42
9156,3055.1400000000003
9157,3636.1600000000003
9158,3378.32
9159,4362.6
9160,4963.2
9161,4823.94
9162,4368.9800000000005
9163,3658.6
9164,2809.18
9165,1538.6799999999998
9166,742.72
9167,268.4
9168,167.86
9169,16.06
9170,58.300000000000004
9171,146.52
9172,498.0799999999999
9173,923.5600000000001
9174,1421.8600000000001
9175,2945.58
9176,3881.2400000000007
9177,3269.2
9178,4749.8
9179,5343.8
9180,3493.16
9181,3230.7000000000003
9182,434.71999999999997
9183,234.95999999999995
9184,491.04
9185,337.92
9186,399.3
9187,269.28
9188,60.06
9189,0.22
9190,42.9
9191,238.47999999999996
9192,705.98
9193,1793.4399999999998
9194,3004.7599999999998
9195,3994.3199999999997
9196,4733.52
9197,5196.400000000001
9198,5142.72
9199,5345.34
9200,4073.5200000000004
9201,4451.4800000000005
9202,3894.0
9203,3149.2999999999997
9204,1938.42
9205,1086.14
9206,503.8
9207,270.15999999999997
9208,54.56
9209,6.38
9210,110.0
9211,377.96
9212,768.02
9213,1868.02
9214,3065.7000000000003
9215,4042.0600000000004
9216,4679.4
9217,4990.92
9218,4231.4800000000005
9219,4590.74
9220,2362.14
9221,2447.06
9222,1776.5000000000002
9223,873.4000000000001
9224,1588.3999999999999
9225,1015.5200000000001
9226,587.1800000000001
9227,335.94
9228,54.78
9229,6.16
9230,104.72
9231,238.26
9232,495.66
9233,1162.9199999999998
9234,1946.3400000000004
9235,2618.88
9236,4081.44
9237,2776.84
9238,2551.78
9239,4749.14
9240,5065.280000000001
9241,4528.7
9242,3878.82
9243,3095.8399999999997
9244,2223.1
9245,1149.94
9246,581.02
9247,370.91999999999996
9248,69.74
9249,0.66
9250,71.72
9251,233.20000000000002
9252,630.9599999999999
9253,2024.6599999999999
9254,2396.02
9255,3250.72
9256,4587.880000000001
9257,5077.82
9258,5432.9
9259,5312.5599999999995
9260,4970.24
9261,4524.74
9262,3881.68
9263,2319.02
9264,2205.72
9265,918.72
9266,451.2199999999999
9267,297.0
9268,72.60000000000001
9269,1.54
9270,65.11999999999999
9271,274.56
9272,810.7
9273,1887.82
9274,3110.36
9275,3364.46
9276,3722.84
9277,4875.64
9278,4752.0
9279,4310.68
9280,4893.46
9281,4584.360000000001
9282,3967.04
9283,3162.28
9284,2201.1000000000004
9285,1186.24
9286,556.38
9287,302.28000000000003
9288,53.9
9289,2.42
9290,80.96
9291,252.34
9292,736.7800000000001
9293,1811.6999999999998
9294,2862.2000000000007
9295,4137.9800000000005
9296,4850.34
9297,5477.339999999999
9298,4882.24
9299,4829.219999999999
9300,5022.16
9301,4481.18
9302,3840.3199999999997
9303,3066.58
9304,2139.7200000000003
9305,1142.4599999999998
9306,526.6800000000001
9307,329.12
9308,96.58
9309,6.38
9310,89.98
9311,266.64
9312,731.06
9313,1795.64
9314,2966.7
9315,3964.6200000000003
9316,4682.04
9317,5169.56
9318,4906.0
9319,5268.780000000001
9320,4993.56
9321,4483.599999999999
9322,3777.4000000000005
9323,3048.1
9324,2368.7400000000002
9325,1160.06
9326,624.58
9327,253.88
9328,39.379999999999995
9329,1.1
9330,106.92
9331,284.46
9332,417.56
9333,486.2
9334,847.0
9335,1270.06
9336,2851.2000000000003
9337,5245.02
9338,5302.219999999999
9339,4708.0
9340,3636.8199999999997
9341,3191.32
9342,3320.68
9343,3110.1400000000003
9344,2153.1400000000003
9345,1269.8400000000001
9346,561.66
9347,283.8
9348,120.55999999999999
9349,8.36
9350,2.86
9351,76.33999999999999
9352,269.5
9353,776.38
9354,1802.8999999999996
9355,3018.18
9356,3978.7000000000003
9357,4631.0
9358,4994.4400000000005
9359,5210.4800000000005
9360,5129.96
9361,4752.660000000001
9362,4247.320000000001
9363,3670.48
9364,2966.7
9365,2104.7400000000002
9366,1139.6
9367,549.12
9368,337.04
9369,113.52000000000001
9370,1.32
9371,7.04
9372,92.4
9373,260.04
9374,712.58
9375,1782.2200000000003
9376,2926.0
9377,3822.2800000000007
9378,4508.68
9379,4968.7
9380,5145.8
9381,5046.36
9382,4765.86
9383,4266.9
9384,3810.1800000000007
9385,3086.38
9386,2225.96
9387,1252.9
9388,555.7199999999999
9389,302.71999999999997
9390,74.36
9391,0.66
9392,1.9799999999999998
9393,75.24000000000001
9394,246.83999999999997
9395,731.9399999999999
9396,1793.22
9397,2900.04
9398,3884.76
9399,4591.400000000001
9400,5012.92
9401,5207.84
9402,4547.400000000001
9403,4751.12
9404,4012.7999999999997
9405,2204.6200000000003
9406,2618.0
9407,1888.7000000000003
9408,1181.4
9409,549.12
9410,267.74
9411,96.58
9412,1.1
9413,8.8
9414,94.82
9415,257.18
9416,725.12
9417,1779.8
9418,2926.2200000000003
9419,3839.2200000000003
9420,4514.4
9421,4991.8
9422,5141.18
9423,5051.64
9424,4755.5199999999995
9425,4266.0199999999995
9426,3689.18
9427,2986.7200000000003
9428,2100.1200000000003
9429,1158.52
9430,560.34
9431,325.82
9432,112.41999999999997
9433,2.42
9434,3.52
9435,46.64
9436,373.78000000000003
9437,880.22
9438,757.24
9439,1192.62
9440,2070.42
9441,2118.6
9442,3017.08
9443,5132.38
9444,5185.179999999999
9445,4793.36
9446,4358.42
9447,3314.52
9448,2868.36
9449,2240.92
9450,1188.0
9451,611.38
9452,316.36
9453,60.940000000000005
9454,0.44
9455,5.06
9456,52.8
9457,76.33999999999999
9458,227.92000000000002
9459,407.0
9460,796.8399999999999
9461,1691.58
9462,2058.76
9463,2231.24
9464,3067.02
9465,1576.96
9466,2024.44
9467,1973.4
9468,974.16
9469,920.92
9470,738.76
9471,124.96
9472,113.52000000000001
9473,73.7
9474,16.06
9475,7.699999999999999
9476,90.19999999999999
9477,292.38000000000005
9478,770.6600000000001
9479,921.58
9480,2736.58
9481,4174.5
9482,4162.84
9483,2443.5400000000004
9484,2508.88
9485,4742.1
9486,4614.28
9487,4467.320000000001
9488,3826.4599999999996
9489,3135.22
9490,2251.7
9491,1221.66
9492,564.74
9493,369.6
9494,127.38
9495,1.54
9496,22.88
9497,168.29999999999998
9498,433.84
9499,827.64
9500,1673.1000000000001
9501,2585.44
9502,2814.02
9503,2919.6200000000003
9504,3147.1
9505,3109.7
9506,2143.02
9507,4244.02
9508,4537.72
9509,3845.82
9510,2929.7400000000002
9511,1262.14
9512,853.6
9513,466.40000000000003
9514,183.92
9515,64.67999999999999
9516,1.54
9517,6.16
9518,89.98
9519,266.42
9520,783.86
9521,1779.8
9522,2938.98
9523,3899.06
9524,4639.360000000001
9525,5117.64
9526,5245.9
9527,5142.06
9528,4838.68
9529,4368.76
9530,3878.38
9531,3145.56
9532,2242.2400000000002
9533,1242.12
9534,556.5999999999999
9535,273.02000000000004
9536,53.68
9537,0.22
9538,42.68
9539,168.29999999999998
9540,280.72
9541,676.5
9542,1787.5
9543,3023.2400000000002
9544,3579.4
9545,4136.219999999999
9546,4518.8
9547,3628.2400000000002
9548,4235.0
9549,4473.48
9550,4112.679999999999
9551,3695.7800000000007
9552,1755.82
9553,1756.9199999999998
9554,668.36
9555,400.84000000000003
9556,306.46
9557,73.92
9558,0.66
9559,36.74
9560,233.64000000000001
9561,358.59999999999997
9562,597.74
9563,1389.08
9564,2385.24
9565,2559.9199999999996
9566,2382.6
9567,2363.46
9568,3083.74
9569,946.22
9570,569.8
9571,683.3199999999999
9572,675.4
9573,492.36
9574,496.76
9575,366.52
9576,34.980000000000004
9577,40.7
9578,9.46
9579,2.42
9580,120.33999999999999
9581,152.89999999999998
9582,697.84
9583,1160.7200000000003
9584,836.66
9585,1491.3799999999999
9586,1340.24
9587,2571.14
9588,2262.4799999999996
9589,3620.76
9590,1963.28
9591,1128.16
9592,603.46
9593,676.0600000000001
9594,788.0400000000001
9595,831.38
9596,467.5
9597,221.54000000000002
9598,22.88
9599,38.5
9600,152.23999999999998
9601,309.54
9602,614.9000000000001
9603,732.16
9604,707.96
9605,929.9399999999998
9606,1486.1
9607,1957.3400000000001
9608,1229.5800000000002
9609,669.02
9610,763.84
9611,1291.84
9612,755.26
9613,682.0
9614,361.02
9615,177.76000000000002
9616,124.07999999999998
9617,15.62
9618,23.1
9619,111.76
9620,91.96000000000001
9621,447.04
9622,1229.5800000000002
9623,2286.9
9624,3700.6200000000003
9625,4267.12
9626,3265.2400000000002
9627,3227.84
9628,2130.48
9629,1066.34
9630,589.6
9631,814.88
9632,436.48
9633,402.6
9634,592.46
9635,259.82
9636,80.08
9637,3.52
9638,49.940000000000005
9639,151.57999999999998
9640,271.04
9641,602.14
9642,671.22
9643,1546.82
9644,1906.2999999999997
9645,2678.94
9646,1296.8999999999999
9647,1278.86
9648,2045.9999999999998
9649,3370.8399999999997
9650,1906.74
9651,2506.02
9652,2015.2
9653,1536.7
9654,562.32
9655,303.59999999999997
9656,136.18
9657,0.66
9658,11.219999999999999
9659,96.58
9660,233.42000000000004
9661,481.58000000000004
9662,1535.82
9663,3081.7599999999998
9664,3129.28
9665,3353.02
9666,3344.2200000000003
9667,4164.820000000001
9668,3510.1
9669,3567.96
9670,3023.68
9671,3029.84
9672,2886.62
9673,1379.3999999999999
9674,412.94
9675,257.84
9676,129.57999999999998
9677,7.48
9678,1.1
9679,106.25999999999999
9680,141.46
9681,478.94
9682,1115.62
9683,1816.54
9684,3074.06
9685,4552.02
9686,4018.96
9687,3082.6400000000003
9688,1871.7599999999998
9689,1856.8
9690,3022.8
9691,855.8000000000001
9692,1699.94
9693,475.20000000000005
9694,181.72
9695,46.86
9696,17.82
9697,3.9599999999999995
9698,4.619999999999998
9699,32.78
9700,90.42
9701,81.62
9702,151.14000000000001
9703,184.57999999999998
9704,342.98
9705,542.96
9706,636.02
9707,698.94
9708,1160.7200000000003
9709,1808.1800000000003
9710,1396.1200000000001
9711,2720.96
9712,2726.46
9713,2154.0199999999995
9714,1030.48
9715,638.0
9716,418.66
9717,135.96
9718,14.74
9719,79.64000000000001
9720,276.09999999999997
9721,292.6
9722,476.74000000000007
9723,751.74
9724,1591.7
9725,2105.4
9726,1640.76
9727,1697.52
9728,717.1999999999999
9729,633.8199999999999
9730,887.2600000000001
9731,918.2799999999999
9732,813.12
9733,855.5799999999999
9734,643.94
9735,483.78
9736,312.4
9737,65.56
9738,2.42
9739,118.35999999999999
9740,244.20000000000002
9741,946.0
9742,1622.94
9743,3244.78
9744,4266.46
9745,4868.16
9746,5306.18
9747,5422.12
9748,5365.360000000001
9749,4263.6
9750,2440.68
9751,1840.96
9752,934.1199999999999
9753,347.6
9754,374.22
9755,143.66
9756,23.32
9757,7.920000000000001
9758,16.5
9759,56.54
9760,191.4
9761,820.38
9762,870.98
9763,1588.8400000000001
9764,2068.44
9765,1602.9199999999998
9766,2269.08
9767,2257.2
9768,1644.72
9769,1087.02
9770,1121.1200000000001
9771,721.16
9772,916.0800000000002
9773,823.24
9774,284.46
9775,86.24000000000001
9776,36.08
9777,1.1
9778,0.66
9779,93.06
9780,312.4
9781,451.44
9782,981.86
9783,2892.7799999999997
9784,4046.9000000000005
9785,4361.9400000000005
9786,3962.4199999999996
9787,5733.42
9788,5528.38
9789,5234.460000000001
9790,4624.62
9791,4055.0400000000004
9792,3293.4
9793,2403.5
9794,1361.58
9795,623.26
9796,421.52
9797,197.12
9798,11.879999999999999
9799,25.3
9800,113.74000000000001
9801,258.06
9802,734.58
9803,1806.6399999999999
9804,2994.42
9805,3938.44
9806,4693.04
9807,5222.58
9808,5418.16
9809,5316.96
9810,5093.88
9811,3496.68
9812,1636.8000000000002
9813,1006.28
9814,645.7
9815,526.4599999999999
9816,372.68
9817,108.02
9818,32.559999999999995
9819,0.44
9820,0.22
9821,41.58
9822,168.96
9823,460.90000000000003
9824,698.0600000000001
9825,914.1
9826,1749.0
9827,2321.0
9828,2436.5
9829,2574.66
9830,3758.9200000000005
9831,2682.02
9832,2242.2400000000002
9833,1579.6
9834,377.74
9835,312.84
9836,128.48
9837,48.62
9838,21.78
9839,0.44
9840,6.82
9841,49.940000000000005
9842,85.58
9843,196.46
9844,584.32
9845,1093.84
9846,1640.1
9847,1526.8000000000002
9848,2481.1600000000003
9849,3575.0
9850,2443.98
9851,1147.08
9852,1596.54
9853,1404.04
9854,855.8000000000001
9855,322.96
9856,297.21999999999997
9857,238.91999999999996
9858,12.540000000000001
9859,17.38
9860,103.39999999999999
9861,237.38000000000005
9862,422.4
9863,687.72
9864,1383.58
9865,2068.22
9866,3096.7200000000003
9867,3408.46
9868,3017.96
9869,2270.3999999999996
9870,2726.46
9871,3692.92
9872,2632.52
9873,2401.74
9874,916.96
9875,568.7
9876,188.32
9877,159.5
9878,30.14
9879,0.44
9880,0.22
9881,12.1
9882,104.5
9883,236.94
9884,308.88
9885,650.3199999999999
9886,924.4399999999999
9887,2286.4599999999996
9888,3629.7799999999997
9889,5303.9800000000005
9890,5058.0199999999995
9891,5464.8
9892,4800.4
9893,2887.28
9894,2272.8199999999997
9895,1367.3
9896,543.62
9897,186.34
9898,146.74
9899,51.699999999999996
9900,0.22
9901,0.44
9902,71.5
9903,253.66
9904,747.3399999999999
9905,992.6400000000001
9906,842.6
9907,2019.8199999999997
9908,1948.1000000000001
9909,2841.2999999999997
9910,4572.26
9911,3468.52
9912,2484.46
9913,1976.2600000000002
9914,1899.9199999999998
9915,1630.6399999999999
9916,890.12
9917,625.24
9918,374.44
9919,105.16000000000001
9920,32.339999999999996
9921,0.22
9922,16.06
9923,62.480000000000004
9924,101.41999999999997
9925,159.06
9926,274.78000000000003
9927,564.96
9928,593.56
9929,1138.06
9930,1236.1799999999998
9931,828.74
9932,639.0999999999999
9933,909.26
9934,977.24
9935,1646.26
9936,1162.26
9937,397.32
9938,206.14000000000001
9939,105.38
9940,4.4
9941,17.6
9942,111.98
9943,439.12
9944,1046.98
9945,1706.3200000000002
9946,2525.16
9947,1706.98
9948,3401.2000000000003
9949,4926.46
9950,5202.5599999999995
9951,5267.24
9952,5118.08
9953,4575.780000000001
9954,3950.54
9955,3261.94
9956,2258.52
9957,1349.26
9958,653.4000000000001
9959,440.43999999999994
9960,194.92000000000002
9961,14.08
9962,17.82
9963,100.10000000000001
9964,222.2
9965,562.98
9966,1483.46
9967,2555.96
9968,3457.52
9969,4143.04
9970,4595.14
9971,4874.9800000000005
9972,5129.96
9973,4863.9800000000005
9974,4418.7
9975,3890.48
9976,3163.16
9977,2289.98
9978,1289.4199999999998
9979,584.32
9980,388.08
9981,190.3
9982,8.8
9983,16.06
9984,100.76
9985,235.84
9986,674.52
9987,1729.8600000000001
9988,2900.48
9989,3842.08
9990,4550.26
9991,5009.4
9992,5172.42
9993,5013.8
9994,4684.900000000001
9995,4407.04
9996,3751.0
9997,2923.36
9998,1976.6999999999998
9999,1109.9
10000,546.26
10001,279.62
10002,87.11999999999999
10003,5.28
10004,11.66
10005,91.96000000000001
10006,240.9
10007,667.7
10008,1707.42
10009,2869.02
10010,3792.3599999999997
10011,4490.639999999999
10012,4943.62
10013,5098.94
10014,5014.68
10015,4749.580000000001
10016,4308.48
10017,3828.22
10018,3175.7000000000003
10019,2281.18
10020,1288.98
10021,591.58
10022,338.8
10023,129.57999999999998
10024,6.6
10025,18.700000000000003
10026,141.9
10027,359.26
10028,650.3199999999999
10029,1497.32
10030,2300.76
10031,3859.2400000000002
10032,4453.900000000001
10033,4519.68
10034,5127.9800000000005
10035,4953.3
10036,4113.56
10037,3902.3599999999997
10038,3529.9000000000005
10039,2129.1600000000003
10040,1391.72
10041,1324.18
10042,460.02000000000004
10043,311.52
10044,132.22
10045,5.06
10046,9.239999999999998
10047,92.4
10048,230.33999999999997
10049,431.2
10050,920.7000000000002
10051,2443.1
10052,2974.4
10053,2224.2
10054,2672.34
10055,3080.44
10056,2117.5
10057,2440.24
10058,2637.8
10059,3005.2
10060,2266.88
10061,2448.82
10062,1264.78
10063,290.62
10064,199.32
10065,41.36
10066,0.66
10067,2.2
10068,82.06
10069,224.4
10070,683.5400000000001
10071,614.6800000000001
10072,648.34
10073,982.3
10074,2119.2599999999998
10075,1440.1200000000001
10076,2931.5
10077,1565.3
10078,1025.2
10079,3577.2000000000003
10080,2983.64
10081,701.14
10082,1099.56
10083,1149.28
10084,593.34
10085,395.78
10086,132.66
10087,2.64
10088,114.18
10089,227.04000000000002
10090,415.79999999999995
10091,525.36
10092,615.78
10093,831.82
10094,1747.24
10095,1934.02
10096,4017.2000000000003
10097,2428.3599999999997
10098,2299.6600000000003
10099,2718.54
10100,1972.3
10101,2515.48
10102,727.54
10103,307.12
10104,663.52
10105,539.66
10106,31.9
10107,25.3
10108,141.24
10109,454.52000000000004
10110,973.0600000000001
10111,1806.42
10112,3365.12
10113,4494.6
10114,4149.86
10115,2504.48
10116,1450.02
10117,3178.12
10118,2201.98
10119,3711.4
